holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,297.85,0.0588,0.0,82,Thunderstorm,mist,2016-01-28 17:00:00,7210
None,278.32,0.0,0.0,94,Clouds,overcast clouds,2016-01-28 18:00:00,5294
None,270.34,0.0,0.0,52,Haze,scattered clouds,2016-01-28 19:00:00,1378
New Years Day,285.79,0.0124,0.0,5,Clouds,scattered clouds,2016-01-28 20:00:00,1428
None,259.48,0.0,0.0,86,Thunderstorm,heavy intensity rain,2016-01-28 21:00:00,2082
None,258.9,0.0,0.0,34,Mist,heavy intensity rain,2016-01-28 22:00:00,1593
None,295.8,0.0,0.0,40,Rain,broken clouds,2016-01-28 23:00:00,1891
None,252.3,0.0,0.0,92,Mist,overcast clouds,2016-01-29 00:00:00,475
None,294.2,0.0,0.0,3,Clear,broken clouds,2016-01-29 01:00:00,151
None,265.98,0.0,0.0,84,Clouds,light rain,2016-01-29 02:00:00,397
None,276.57,0.0,0.0,54,Drizzle,sky is clear,2016-01-29 03:00:00,674
None,279.89,0.0,0.0,100,Mist,scattered clouds,2016-01-29 04:00:00,458
None,292.19,0.0,0.0,1,Thunderstorm,mist,2016-01-29 05:00:00,215
None,298.61,0.0,0.0,95,Clear,light rain,2016-01-29 06:00:00,1929
None,294.23,0.0,0.0,73,Clear,few clouds,2016-01-29 07:00:00,5901
None,281.48,0.0,0.0,80,Haze,few clouds,2016-01-29 08:00:00,5642
None,269.14,0.0,0.0,43,Clouds,sky is clear,2016-01-29 09:00:00,5405
None,278.96,0.0,0.0,86,Thunderstorm,few clouds,2016-01-29 10:00:00,2529
Veterans Day,251.65,0.0,0.0,82,Clear,heavy intensity rain,2016-01-29 11:00:00,2934
None,263.47,0.0,0.0,30,Clear,broken clouds,2016-01-29 12:00:00,2665
None,270.14,0.0,0.0,94,Clear,light rain,2016-01-29 13:00:00,2522
None,267.59,0.0,0.0,53,Clouds,few clouds,2016-01-29 14:00:00,3673
None,255.23,0.0,0.0,74,Mist,heavy intensity rain,2016-01-29 15:00:00,2386
None,252.79,0.0,0.0,89,Drizzle,heavy intensity rain,2016-01-29 16:00:00,5572
Presidents Day,273.14,0.4262,0.0,95,Clear,light rain,2016-01-29 17:00:00,5643
None,254.11,0.0,0.0,39,Clouds,broken clouds,2016-01-29 18:00:00,6292
None,265.74,0.0,0.0,22,Thunderstorm,sky is clear,2016-01-29 19:00:00,2747
None,276.12,0.0,0.0,73,Fog,few clouds,2016-01-29 20:00:00,1746
None,261.55,0.0,0.0,1,Clouds,heavy intensity rain,2016-01-29 21:00:00,2709
None,254.37,0.0,0.0,56,Clouds,light snow,2016-01-29 22:00:00,1637
None,273.77,0.0,0.0,37,Clouds,light rain,2016-01-29 23:00:00,2786
None,274.67,0.0,0.0,23,Haze,light rain,2016-01-30 00:00:00,92
None,300.36,0.0,0.0,34,Rain,overcast clouds,2016-01-30 01:00:00,277
None,257.03,0.0,0.0,51,Clouds,broken clouds,2016-01-30 02:00:00,160
None,283.82,0.3817,0.0,38,Rain,broken clouds,2016-01-30 03:00:00,371
None,267.58,0.0,0.0,50,Drizzle,mist,2016-01-30 04:00:00,64
None,256.8,0.0,0.0,40,Rain,light snow,2016-01-30 05:00:00,226
None,271.62,0.4125,0.0,89,Clear,few clouds,2016-01-30 06:00:00,1473
None,273.54,0.0,0.0,68,Thunderstorm,heavy intensity rain,2016-01-30 07:00:00,2374
None,270.0,0.0,0.0,34,Drizzle,few clouds,2016-01-30 08:00:00,2361
None,292.12,0.0,0.0478,12,Snow,light snow,2016-01-30 09:00:00,1423
None,296.16,0.0,0.0,35,Mist,heavy intensity rain,2016-01-30 10:00:00,1743
None,258.18,0.0,0.1125,34,Rain,mist,2016-01-30 11:00:00,2972
None,259.23,0.0,0.0,42,Haze,light snow,2016-01-30 12:00:00,4086
Martin Luther King Jr Day,273.17,0.0,0.0,39,Drizzle,light snow,2016-01-30 13:00:00,3493
None,267.61,0.0,0.0,14,Rain,scattered clouds,2016-01-30 14:00:00,3621
None,295.08,0.0,0.0,31,Clouds,scattered clouds,2016-01-30 15:00:00,3934
None,304.82,0.663,0.0,30,Mist,heavy intensity rain,2016-01-30 16:00:00,2669
None,259.96,0.0,0.0,50,Clear,heavy intensity rain,2016-01-30 17:00:00,1813
None,291.94,0.0,0.0,83,Clouds,scattered clouds,2016-01-30 18:00:00,855
None,283.4,0.0,0.0,38,Rain,light snow,2016-01-30 19:00:00,1124
None,285.44,0.0,0.0,96,Drizzle,few clouds,2016-01-30 20:00:00,1457
None,264.54,0.0,0.0,33,Mist,light rain,2016-01-30 21:00:00,1756
None,255.35,0.0,0.0,31,Thunderstorm,mist,2016-01-30 22:00:00,1059
None,279.88,0.0483,0.0,39,Clouds,overcast clouds,2016-01-30 23:00:00,1440
None,283.74,0.0,0.0,23,Rain,light rain,2016-01-31 00:00:00,99
None,302.97,0.0,0.0,64,Rain,few clouds,2016-01-31 01:00:00,389
None,287.14,0.0,0.0,17,Rain,scattered clouds,2016-01-31 02:00:00,375
None,274.4,0.0,0.0,35,Rain,scattered clouds,2016-01-31 03:00:00,453
None,304.67,0.0,0.0,56,Haze,overcast clouds,2016-01-31 04:00:00,69
None,270.53,0.0,0.0,57,Clouds,mist,2016-01-31 05:00:00,223
None,258.94,0.0,0.0,59,Clear,scattered clouds,2016-01-31 06:00:00,1594
None,283.99,0.0,0.0,40,Fog,sky is clear,2016-01-31 07:00:00,2361
None,264.64,0.0,0.0,43,Clear,mist,2016-01-31 08:00:00,1983
None,300.72,0.0,0.0,77,Mist,heavy intensity rain,2016-01-31 09:00:00,1833
None,273.53,0.0,0.0,68,Clouds,broken clouds,2016-01-31 10:00:00,1393
None,258.23,0.0,0.0,34,Haze,scattered clouds,2016-01-31 11:00:00,3213
None,257.79,0.0,0.0,88,Clouds,light rain,2016-01-31 12:00:00,4891
None,285.73,0.0,0.0,60,Clouds,few clouds,2016-01-31 13:00:00,3896
None,270.12,1.6212,0.0007,29,Clouds,sky is clear,2016-01-31 14:00:00,4457
None,270.0,0.0,0.0,70,Haze,mist,2016-01-31 15:00:00,4593
None,283.68,0.0,0.0,15,Clear,light rain,2016-01-31 16:00:00,4252
None,262.18,0.0,0.0,12,Clouds,scattered clouds,2016-01-31 17:00:00,1703
None,258.0,0.0,0.0,82,Clouds,mist,2016-01-31 18:00:00,854
None,286.15,0.0,0.0,20,Drizzle,scattered clouds,2016-01-31 19:00:00,1901
None,250.29,0.0,0.0,78,Clouds,light snow,2016-01-31 20:00:00,2314
None,299.91,0.0,0.0,98,Mist,few clouds,2016-01-31 21:00:00,2494
None,260.06,0.0265,0.0,49,Rain,broken clouds,2016-01-31 22:00:00,1655
None,274.63,0.0,0.0,41,Clear,scattered clouds,2016-01-31 23:00:00,2095
None,261.63,0.0,0.0,14,Rain,few clouds,2016-02-01 00:00:00,739
None,262.0,0.096,0.0,58,Mist,few clouds,2016-02-01 01:00:00,629
None,295.93,0.0,0.0,22,Clear,heavy intensity rain,2016-02-01 02:00:00,190
None,282.18,0.0,0.0,65,Drizzle,mist,2016-02-01 03:00:00,94
None,267.13,0.0,0.0,83,Clouds,broken clouds,2016-02-01 04:00:00,157
None,263.81,0.0,0.0001,34,Fog,heavy intensity rain,2016-02-01 05:00:00,580
None,261.71,0.0,0.0,51,Clear,light rain,2016-02-01 06:00:00,1787
None,280.49,0.0,0.0,76,Clouds,overcast clouds,2016-02-01 07:00:00,4917
None,290.19,0.0,0.0,1,Clouds,heavy intensity rain,2016-02-01 08:00:00,6363
None,263.94,0.0,0.0,1,Clear,light rain,2016-02-01 09:00:00,4774
None,268.28,0.0,0.0,78,Mist,overcast clouds,2016-02-01 10:00:00,3517
Independence Day,289.62,0.0,0.0,73,Clouds,overcast clouds,2016-02-01 11:00:00,3220
None,290.55,0.0,0.0,24,Mist,scattered clouds,2016-02-01 12:00:00,3399
None,261.4,0.0,0.0,92,Thunderstorm,broken clouds,2016-02-01 13:00:00,3754
None,271.02,0.0,0.0,81,Clouds,few clouds,2016-02-01 14:00:00,3086
None,297.85,0.0,0.0,58,Mist,mist,2016-02-01 15:00:00,3384
None,290.71,0.0,0.0,21,Snow,broken clouds,2016-02-01 16:00:00,6768
None,258.94,0.0,0.0,6,Rain,broken clouds,2016-02-01 17:00:00,6133
None,271.23,0.0,0.0,80,Drizzle,light rain,2016-02-01 18:00:00,7241
None,303.53,0.0,0.0,71,Rain,overcast clouds,2016-02-01 19:00:00,2742
None,278.9,0.0,0.0,31,Thunderstorm,sky is clear,2016-02-01 20:00:00,2682
None,289.56,0.0,0.0,9,Drizzle,scattered clouds,2016-02-01 21:00:00,2054
None,255.06,0.0,0.0,72,Mist,broken clouds,2016-02-01 22:00:00,1998
None,295.79,0.0,0.0,99,Clear,light rain,2016-02-01 23:00:00,1500
None,283.26,0.0,0.0,11,Fog,scattered clouds,2016-02-02 00:00:00,647
None,259.66,0.0,0.0,97,Clouds,heavy intensity rain,2016-02-02 01:00:00,751
Thanksgiving Day,270.91,0.0,0.0,21,Clouds,light snow,2016-02-02 02:00:00,575
None,254.57,0.0,0.0,97,Clouds,scattered clouds,2016-02-02 03:00:00,228
None,292.74,0.0,0.0,82,Clear,sky is clear,2016-02-02 04:00:00,540
None,290.97,0.0,0.0,2,Snow,few clouds,2016-02-02 05:00:00,218
None,276.96,0.0,0.0,82,Clouds,light rain,2016-02-02 06:00:00,2060
None,274.86,0.0,0.0,61,Drizzle,mist,2016-02-02 07:00:00,6359
None,275.49,0.0232,0.0,84,Thunderstorm,heavy intensity rain,2016-02-02 08:00:00,6839
None,252.06,0.0,0.0,34,Clouds,light rain,2016-02-02 09:00:00,4834
None,270.25,0.0,0.0,86,Haze,broken clouds,2016-02-02 10:00:00,2698
None,257.07,0.0,0.0,20,Clear,heavy intensity rain,2016-02-02 11:00:00,3207
None,260.16,0.0,0.0,98,Fog,mist,2016-02-02 12:00:00,2306
None,302.92,0.0,0.0,35,Clouds,light rain,2016-02-02 13:00:00,2924
None,264.4,0.0,0.0,34,Clouds,broken clouds,2016-02-02 14:00:00,2980
None,276.6,0.0,0.0,74,Clouds,broken clouds,2016-02-02 15:00:00,2897
None,298.83,0.0,0.0,55,Drizzle,scattered clouds,2016-02-02 16:00:00,6285
None,272.74,0.0,0.0,49,Thunderstorm,mist,2016-02-02 17:00:00,6333
None,279.07,0.0,0.0,11,Clouds,sky is clear,2016-02-02 18:00:00,5343
Memorial Day,259.28,0.0,0.0,64,Snow,mist,2016-02-02 19:00:00,2647
None,265.68,0.0,0.0,13,Snow,mist,2016-02-02 20:00:00,1856
None,277.84,0.0,0.0,32,Clear,light rain,2016-02-02 21:00:00,2737
None,270.07,0.0,0.0,62,Snow,light snow,2016-02-02 22:00:00,2747
None,252.1,0.0,0.0,64,Clouds,light snow,2016-02-02 23:00:00,1460
None,272.05,0.0,0.0,89,Rain,overcast clouds,2016-02-03 00:00:00,441
None,294.83,0.0,0.0,0,Rain,scattered clouds,2016-02-03 01:00:00,248
None,256.38,0.0,0.0,52,Clouds,few clouds,2016-02-03 02:00:00,739
None,251.03,0.0,0.0,25,Mist,sky is clear,2016-02-03 03:00:00,279
None,256.53,0.0,0.0,39,Drizzle,light rain,2016-02-03 04:00:00,464
None,287.78,0.0,0.0,32,Haze,light rain,2016-02-03 05:00:00,391
None,293.71,0.0,0.0,36,Clear,mist,2016-02-03 06:00:00,1781
None,252.68,0.0,0.0,69,Mist,light snow,2016-02-03 07:00:00,5065
None,298.82,0.0,0.0,0,Thunderstorm,broken clouds,2016-02-03 08:00:00,6942
None,284.5,0.0,0.0,47,Clouds,overcast clouds,2016-02-03 09:00:00,6898
None,278.5,0.0,0.0,4,Clouds,broken clouds,2016-02-03 10:00:00,2027
None,263.95,0.0,0.0,34,Rain,light snow,2016-02-03 11:00:00,2631
None,270.44,0.1789,0.0,77,Clouds,overcast clouds,2016-02-03 12:00:00,3156
None,302.08,0.0,0.0,59,Clear,overcast clouds,2016-02-03 13:00:00,2379
None,300.14,0.0,0.0,12,Clear,heavy intensity rain,2016-02-03 14:00:00,3625
None,284.4,0.0,0.0,69,Clear,sky is clear,2016-02-03 15:00:00,2527
None,281.84,0.0,0.0,80,Mist,mist,2016-02-03 16:00:00,7036
None,261.58,0.0,0.0,84,Clear,few clouds,2016-02-03 17:00:00,6310
None,302.43,0.2038,0.0,11,Drizzle,light snow,2016-02-03 18:00:00,6765
None,291.55,0.0,0.0,60,Drizzle,light rain,2016-02-03 19:00:00,2006
None,271.02,0.0,0.0,35,Clouds,light rain,2016-02-03 20:00:00,1426
None,294.87,0.0,0.0,4,Mist,mist,2016-02-03 21:00:00,2650
None,261.65,0.0,0.0,40,Snow,sky is clear,2016-02-03 22:00:00,1226
None,261.73,0.0,0.0,87,Clear,light rain,2016-02-03 23:00:00,2555
None,293.5,0.0,0.0,84,Clouds,overcast clouds,2016-02-04 00:00:00,196
None,280.76,0.0,0.0,8,Clouds,broken clouds,2016-02-04 01:00:00,168
None,280.57,0.0,0.0,51,Snow,heavy intensity rain,2016-02-04 02:00:00,698
None,281.55,0.0,0.0,58,Mist,few clouds,2016-02-04 03:00:00,201
None,256.92,0.0,0.0,57,Clouds,few clouds,2016-02-04 04:00:00,112
None,269.23,0.0,0.0,46,Clear,overcast clouds,2016-02-04 05:00:00,682
Memorial Day,281.52,0.0,0.0,90,Clouds,sky is clear,2016-02-04 06:00:00,1895
None,263.62,0.0,0.0,71,Clouds,scattered clouds,2016-02-04 07:00:00,5024
Martin Luther King Jr Day,277.72,0.7392,0.0,13,Rain,light snow,2016-02-04 08:00:00,5547
None,280.64,0.0,0.0703,44,Rain,scattered clouds,2016-02-04 09:00:00,5848
None,301.85,0.0,0.0,6,Clear,overcast clouds,2016-02-04 10:00:00,2033
None,263.52,0.7941,0.0,54,Clear,heavy intensity rain,2016-02-04 11:00:00,2246
None,274.16,0.0,0.0,91,Clouds,light rain,2016-02-04 12:00:00,3042
None,303.98,0.0,0.0,47,Drizzle,light snow,2016-02-04 13:00:00,3053
None,260.27,0.5819,0.0,61,Rain,broken clouds,2016-02-04 14:00:00,2048
None,292.9,0.0,0.0,7,Mist,sky is clear,2016-02-04 15:00:00,2911
None,259.74,0.0,0.0,45,Clouds,sky is clear,2016-02-04 16:00:00,7227
None,296.75,0.0,0.0,20,Fog,mist,2016-02-04 17:00:00,6393
Presidents Day,276.84,0.0,0.0,68,Fog,few clouds,2016-02-04 18:00:00,6907
None,303.47,0.0,0.0,6,Clouds,scattered clouds,2016-02-04 19:00:00,1937
None,259.35,0.0,0.0,66,Clear,overcast clouds,2016-02-04 20:00:00,2618
None,287.84,0.0,0.0,84,Clouds,heavy intensity rain,2016-02-04 21:00:00,1789
None,288.24,0.0,0.0,80,Rain,heavy intensity rain,2016-02-04 22:00:00,1695
None,289.54,0.0,0.0,71,Mist,broken clouds,2016-02-04 23:00:00,1630
None,255.55,0.0,0.0,84,Fog,mist,2016-02-05 00:00:00,286
Presidents Day,265.87,0.0,0.0,55,Drizzle,sky is clear,2016-02-05 01:00:00,114
None,268.59,0.0,0.0,28,Clouds,light snow,2016-02-05 02:00:00,662
None,267.84,0.0186,0.0,82,Drizzle,scattered clouds,2016-02-05 03:00:00,492
Independence Day,287.13,0.0,0.0,67,Clouds,light rain,2016-02-05 04:00:00,443
None,253.02,0.0,0.0,8,Drizzle,sky is clear,2016-02-05 05:00:00,389
None,290.15,0.0,0.0,2,Rain,sky is clear,2016-02-05 06:00:00,2181
New Years Day,278.96,0.0,0.0,100,Mist,heavy intensity rain,2016-02-05 07:00:00,5802
None,259.51,0.0,0.0,20,Snow,few clouds,2016-02-05 08:00:00,4726
None,262.44,0.0,0.0,37,Clouds,light rain,2016-02-05 09:00:00,5766
None,255.37,0.0,0.0,80,Clear,sky is clear,2016-02-05 10:00:00,2009
None,275.25,0.0,0.0,74,Fog,scattered clouds,2016-02-05 11:00:00,3415
None,282.72,0.0,0.0,34,Fog,heavy intensity rain,2016-02-05 12:00:00,2047
None,281.95,0.0,0.0,77,Thunderstorm,broken clouds,2016-02-05 13:00:00,3647
None,302.93,0.0,0.0,11,Clouds,scattered clouds,2016-02-05 14:00:00,2203
New Years Day,266.28,0.0,0.0,61,Clear,broken clouds,2016-02-05 15:00:00,2988
None,291.91,0.0,0.0,18,Clouds,sky is clear,2016-02-05 16:00:00,5156
None,289.77,0.0,0.0,70,Mist,few clouds,2016-02-05 17:00:00,7073
None,253.37,0.0,0.0,11,Clear,mist,2016-02-05 18:00:00,7468
New Years Day,301.15,0.0,0.0,52,Drizzle,overcast clouds,2016-02-05 19:00:00,1960
None,301.22,0.0,0.0,69,Drizzle,few clouds,2016-02-05 20:00:00,1973
None,271.8,0.0,0.0,75,Mist,overcast clouds,2016-02-05 21:00:00,1463
None,272.97,0.0,0.0,52,Thunderstorm,heavy intensity rain,2016-02-05 22:00:00,2752
None,295.08,0.0,0.0,11,Rain,heavy intensity rain,2016-02-05 23:00:00,1787
None,277.23,0.0,0.0,39,Clouds,light snow,2016-02-06 00:00:00,495
None,293.96,0.0,0.0,1,Rain,mist,2016-02-06 01:00:00,303
None,251.99,0.0,0.0,0,Fog,mist,2016-02-06 02:00:00,255
None,263.76,0.0,0.0,14,Rain,overcast clouds,2016-02-06 03:00:00,83
None,255.01,0.0,0.0,75,Mist,mist,2016-02-06 04:00:00,196
None,274.98,0.0,0.0,58,Clear,overcast clouds,2016-02-06 05:00:00,375
None,296.98,0.0,0.0,57,Clouds,few clouds,2016-02-06 06:00:00,2161
None,281.34,0.0,0.0,6,Drizzle,scattered clouds,2016-02-06 07:00:00,1539
New Years Day,278.62,0.0,0.0,26,Rain,broken clouds,2016-02-06 08:00:00,917
None,270.14,0.1956,0.0,53,Haze,light snow,2016-02-06 09:00:00,1988
None,253.5,0.0,0.0,69,Snow,heavy intensity rain,2016-02-06 10:00:00,1349
None,292.15,0.0,0.0,16,Clear,light rain,2016-02-06 11:00:00,3410
None,281.39,0.0,0.0,28,Haze,sky is clear,2016-02-06 12:00:00,3369
None,301.2,0.0,0.0,40,Clear,light snow,2016-02-06 13:00:00,3307
Thanksgiving Day,273.76,0.0,0.0,87,Rain,broken clouds,2016-02-06 14:00:00,4172
None,272.08,0.0,0.0,78,Clear,broken clouds,2016-02-06 15:00:00,3320
None,303.59,0.0,0.0,85,Snow,mist,2016-02-06 16:00:00,4281
Martin Luther King Jr Day,257.76,0.0,0.0,83,Haze,light rain,2016-02-06 17:00:00,2021
None,263.88,0.0,0.0,55,Drizzle,sky is clear,2016-02-06 18:00:00,2197
None,276.85,0.0,0.0,36,Rain,light rain,2016-02-06 19:00:00,2401
None,278.79,0.0,0.0,52,Clouds,mist,2016-02-06 20:00:00,2415
None,280.18,0.0,0.0,91,Clear,mist,2016-02-06 21:00:00,1363
None,261.67,0.0,0.0,34,Mist,sky is clear,2016-02-06 22:00:00,1952
None,300.98,0.0,0.0,90,Rain,heavy intensity rain,2016-02-06 23:00:00,1213
None,288.69,0.0,0.0,97,Haze,light rain,2016-02-07 00:00:00,429
None,264.21,0.0,0.0,94,Drizzle,broken clouds,2016-02-07 01:00:00,417
None,266.18,0.0,0.0,58,Clouds,light rain,2016-02-07 02:00:00,50
None,298.42,0.0,0.0,26,Fog,few clouds,2016-02-07 03:00:00,216
None,270.92,0.0,0.0,56,Haze,few clouds,2016-02-07 04:00:00,65
None,280.6,0.0,0.0,22,Clouds,few clouds,2016-02-07 05:00:00,194
None,256.62,0.0,0.0,73,Clouds,light snow,2016-02-07 06:00:00,911
None,263.85,0.0,0.1319,75,Clouds,light snow,2016-02-07 07:00:00,2191
None,272.91,0.0,0.0,80,Clear,scattered clouds,2016-02-07 08:00:00,1925
None,286.09,0.0,0.0,1,Drizzle,overcast clouds,2016-02-07 09:00:00,1393
None,265.41,0.0,0.0,46,Thunderstorm,light rain,2016-02-07 10:00:00,2229
None,302.29,0.0,0.0,91,Clouds,broken clouds,2016-02-07 11:00:00,4505
Martin Luther King Jr Day,262.11,0.0,0.0,71,Clouds,light rain,2016-02-07 12:00:00,4543
None,292.84,0.0,0.0,89,Clouds,light rain,2016-02-07 13:00:00,3006
None,270.05,0.0,0.0,62,Mist,light rain,2016-02-07 14:00:00,4134
None,295.84,0.0,0.0,37,Clear,overcast clouds,2016-02-07 15:00:00,3170
Thanksgiving Day,300.77,0.0,0.0,25,Thunderstorm,mist,2016-02-07 16:00:00,4190
None,260.29,0.0,0.0,52,Rain,broken clouds,2016-02-07 17:00:00,2371
None,277.03,0.0,0.0,98,Rain,broken clouds,2016-02-07 18:00:00,2204
None,258.49,0.0,0.0,67,Clouds,heavy intensity rain,2016-02-07 19:00:00,1558
None,288.82,0.0,0.0,53,Drizzle,heavy intensity rain,2016-02-07 20:00:00,2339
None,295.77,0.0,0.0,65,Haze,few clouds,2016-02-07 21:00:00,1296
None,271.42,0.0,0.0,25,Fog,sky is clear,2016-02-07 22:00:00,1764
None,271.82,0.0,0.0,63,Clouds,heavy intensity rain,2016-02-07 23:00:00,1080
None,261.21,0.0,0.0,59,Mist,light rain,2016-02-08 00:00:00,430
None,266.86,0.0,0.0,20,Mist,scattered clouds,2016-02-08 01:00:00,413
None,267.81,0.0,0.0,94,Clouds,mist,2016-02-08 02:00:00,603
Christmas Day,258.56,0.5782,0.0,99,Drizzle,overcast clouds,2016-02-08 03:00:00,362
None,267.05,0.0,0.0,20,Clouds,light rain,2016-02-08 04:00:00,398
None,299.9,0.0,0.0,72,Clouds,broken clouds,2016-02-08 05:00:00,493
Veterans Day,267.9,0.0,0.0,94,Rain,scattered clouds,2016-02-08 06:00:00,1213
None,265.09,0.0,0.0,97,Clear,broken clouds,2016-02-08 07:00:00,5579
None,271.16,0.0,0.0,28,Clouds,overcast clouds,2016-02-08 08:00:00,6889
None,302.82,0.0,0.0,38,Mist,light rain,2016-02-08 09:00:00,4698
None,292.05,0.0,0.0,49,Drizzle,heavy intensity rain,2016-02-08 10:00:00,2677
None,261.1,0.0,0.0,16,Clouds,sky is clear,2016-02-08 11:00:00,3315
None,291.39,0.0,0.0,80,Clear,light snow,2016-02-08 12:00:00,2657
None,292.14,0.0,0.0,78,Haze,sky is clear,2016-02-08 13:00:00,3464
None,302.26,0.0,0.0,42,Clear,broken clouds,2016-02-08 14:00:00,2077
None,299.01,0.0,0.0,33,Thunderstorm,overcast clouds,2016-02-08 15:00:00,2111
None,255.24,0.0,0.0,75,Snow,mist,2016-02-08 16:00:00,5534
None,275.0,0.0,0.0,70,Clear,heavy intensity rain,2016-02-08 17:00:00,6398
None,288.66,0.0,0.0,90,Drizzle,mist,2016-02-08 18:00:00,6165
None,303.54,0.0,0.0,68,Thunderstorm,few clouds,2016-02-08 19:00:00,2191
None,254.68,0.0,0.0,71,Thunderstorm,overcast clouds,2016-02-08 20:00:00,2420
None,270.25,0.0,0.0,9,Clear,overcast clouds,2016-02-08 21:00:00,1989
Veterans Day,277.07,0.0,0.0,64,Rain,scattered clouds,2016-02-08 22:00:00,2763
None,272.73,0.0,0.0,28,Mist,heavy intensity rain,2016-02-08 23:00:00,2522
None,275.07,0.0,0.0,63,Fog,scattered clouds,2016-02-09 00:00:00,155
Labor Day,270.3,0.0,0.0,24,Clouds,scattered clouds,2016-02-09 01:00:00,609
None,303.38,0.0013,0.0,96,Clouds,mist,2016-02-09 02:00:00,179
None,294.18,0.0,0.0,8,Fog,light rain,2016-02-09 03:00:00,558
None,290.52,0.0,0.0,100,Snow,light snow,2016-02-09 04:00:00,547
None,272.59,0.0,0.0,5,Drizzle,light snow,2016-02-09 05:00:00,715
None,298.48,0.0,0.0,40,Thunderstorm,scattered clouds,2016-02-09 06:00:00,2515
None,255.13,0.0,0.0,22,Rain,mist,2016-02-09 07:00:00,4624
None,257.89,0.0,0.0,28,Snow,broken clouds,2016-02-09 08:00:00,5018
None,302.47,0.0,0.0,20,Drizzle,overcast clouds,2016-02-09 09:00:00,6570
None,281.18,0.661,0.0,84,Clouds,mist,2016-02-09 10:00:00,2161
None,258.77,0.0,0.0,1,Clouds,mist,2016-02-09 11:00:00,2628
None,302.2,0.0,0.0,27,Drizzle,mist,2016-02-09 12:00:00,2505
None,303.62,0.0,0.0,40,Fog,mist,2016-02-09 13:00:00,2881
None,298.48,0.0,0.0,96,Clouds,broken clouds,2016-02-09 14:00:00,3044
None,263.12,0.0,0.0,47,Clouds,light rain,2016-02-09 15:00:00,3787
None,265.32,0.0,0.0,17,Clouds,sky is clear,2016-02-09 16:00:00,6861
None,272.38,0.0,0.0,23,Snow,sky is clear,2016-02-09 17:00:00,5482
None,281.86,0.0,0.0,32,Snow,scattered clouds,2016-02-09 18:00:00,6525
None,304.57,0.0,0.0,52,Clouds,broken clouds,2016-02-09 19:00:00,1508
None,302.59,0.0,0.0,84,Rain,overcast clouds,2016-02-09 20:00:00,2073
None,300.66,0.0,0.0,17,Clear,sky is clear,2016-02-09 21:00:00,2776
None,254.91,0.0,0.0,1,Clouds,overcast clouds,2016-02-09 22:00:00,1402
None,291.64,0.0,0.0,11,Rain,scattered clouds,2016-02-09 23:00:00,2639
None,298.23,0.0,0.0,70,Snow,broken clouds,2016-02-10 00:00:00,719
None,268.33,0.0,0.0,60,Clear,overcast clouds,2016-02-10 01:00:00,221
None,262.08,0.0,0.0,60,Clouds,light rain,2016-02-10 02:00:00,694
None,291.16,0.0,0.0,78,Clear,sky is clear,2016-02-10 03:00:00,186
None,255.0,0.0635,0.0,16,Mist,heavy intensity rain,2016-02-10 04:00:00,608
None,301.75,0.0,0.0,83,Clear,sky is clear,2016-02-10 05:00:00,616
None,258.58,0.0,0.0,75,Clear,scattered clouds,2016-02-10 06:00:00,1775
None,275.16,0.5245,0.0,35,Mist,few clouds,2016-02-10 07:00:00,5468
None,304.05,0.0,0.0,15,Rain,mist,2016-02-10 08:00:00,6272
None,304.35,0.0,0.0,69,Clouds,mist,2016-02-10 09:00:00,6838
None,292.68,0.0,0.0,84,Haze,broken clouds,2016-02-10 10:00:00,2804
None,296.16,0.0,0.0138,41,Clear,broken clouds,2016-02-10 11:00:00,3334
None,303.19,0.0,0.0,59,Clear,light rain,2016-02-10 12:00:00,2667
None,301.01,0.0,0.0,84,Drizzle,sky is clear,2016-02-10 13:00:00,2384
None,284.22,0.0,0.0,63,Fog,scattered clouds,2016-02-10 14:00:00,3076
None,290.4,0.0,0.2104,58,Clear,broken clouds,2016-02-10 15:00:00,3608
None,282.66,0.0,0.0,79,Clear,broken clouds,2016-02-10 16:00:00,5012
None,277.86,0.0,0.0216,26,Snow,scattered clouds,2016-02-10 17:00:00,7207
None,298.45,0.0,0.0,1,Clouds,few clouds,2016-02-10 18:00:00,6307
None,290.59,0.292,0.0,86,Rain,mist,2016-02-10 19:00:00,1764
None,297.29,0.6249,0.0,38,Clear,light rain,2016-02-10 20:00:00,2510
Veterans Day,255.28,0.0,0.0,49,Clouds,broken clouds,2016-02-10 21:00:00,1207
None,281.71,0.0,0.0,17,Fog,sky is clear,2016-02-10 22:00:00,1271
None,268.12,0.0,0.0,1,Clouds,heavy intensity rain,2016-02-10 23:00:00,2091
None,278.24,0.0,0.0,82,Clear,few clouds,2016-02-11 00:00:00,177
None,283.71,0.0,0.0,40,Drizzle,scattered clouds,2016-02-11 01:00:00,166
None,296.52,0.0,0.0,31,Rain,light snow,2016-02-11 02:00:00,180
None,251.75,0.0,0.0,44,Clear,scattered clouds,2016-02-11 03:00:00,360
None,259.02,0.0,0.0,40,Rain,scattered clouds,2016-02-11 04:00:00,368
None,300.68,0.0,0.0,53,Clouds,broken clouds,2016-02-11 05:00:00,275
None,303.2,0.0,0.0,83,Rain,scattered clouds,2016-02-11 06:00:00,1590
None,253.05,0.0,0.1654,27,Clouds,few clouds,2016-02-11 07:00:00,5108
